AccusedID,CaseID,AccusedName,Gender,Age,Address,Occupation,ArrestStatus,CriminalHistory,Mobile,Email,Nationality,IDProof,ArrestDate,BailStatus,CustodyStatus,FingerprintID,Photograph,Remarks
ACC02054,KSP/DIS008/2026/02054,Sanjay Sharma,Male,45,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412054,accused.2054@email.com,Indian,Aadhaar-7054-4054,2026-03-11,Bail Rejected,Judicial Custody,FP-2026-2054,accused_2054.jpg,Accused in Unknown Dead Body at Chitradurga Central PS
ACC02055,KSP/DIS009/2026/02055,Mahesh Nair,Male,46,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412055,accused.2055@email.com,Indian,Aadhaar-7055-4055,2026-04-12,Under Judicial Review,Not in Custody,FP-2026-2055,accused_2055.jpg,Accused in Suicide Investigation at Davanagere Cyber Crime PS
ACC02056,KSP/DIS010/2026/02056,Santosh Verma,Male,47,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412056,accused.2056@email.com,Indian,Aadhaar-7056-4056,2026-05-13,Bail Rejected,Judicial Custody,FP-2026-2056,accused_2056.jpg,Accused in Property Disputes at Mysuru Traffic PS
ACC02057,KSP/DIS011/2026/02057,Ramesh Reddy,Male,48,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412057,accused.2057@email.com,Indian,Aadhaar-7057-4057,2026-06-14,Under Judicial Review,Not in Custody,FP-2026-2057,accused_2057.jpg,Accused in Public Disturbance at Mandya Town PS
ACC02058,KSP/DIS012/2026/02058,Suresh Khan,Male,49,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412058,accused.2058@email.com,Indian,Aadhaar-7058-4058,2026-07-15,Bail Rejected,Judicial Custody,FP-2026-2058,accused_2058.jpg,Accused in Synthetic Drugs (MDMA) at Hassan Central PS
ACC02059,KSP/DIS013/2026/02059,Vijay Mehta,Male,50,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412059,accused.2059@email.com,Indian,Aadhaar-7059-4059,2026-08-16,Under Judicial Review,Not in Custody,FP-2026-2059,accused_2059.jpg,Accused in Murder at Chamarajanagara Cyber Crime PS
ACC02060,KSP/DIS014/2026/02060,Manjunath Kulkarni,Male,51,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412060,accused.2060@email.com,Indian,Aadhaar-7060-4060,2026-09-17,Bail Rejected,Judicial Custody,FP-2026-2060,accused_2060.jpg,Accused in Attempt to Murder at Kodagu Traffic PS
ACC02061,KSP/DIS015/2026/02061,Karthik Hegde,Male,52,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412061,accused.2061@email.com,Indian,Aadhaar-7061-4061,2026-10-18,Under Judicial Review,Not in Custody,FP-2026-2061,accused_2061.jpg,Accused in Assault & Grievous Hurt at Dakshina Kannada (Mangaluru) Town PS
ACC02062,KSP/DIS016/2026/02062,Anil Shetty,Male,53,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412062,accused.2062@email.com,Indian,Aadhaar-7062-4062,2026-11-19,Bail Rejected,Judicial Custody,FP-2026-2062,accused_2062.jpg,Accused in Kidnapping at Udupi Central PS
ACC02063,KSP/DIS017/2026/02063,Sunil Bhat,Male,54,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412063,accused.2063@email.com,Indian,Aadhaar-7063-4063,2026-12-20,Under Judicial Review,Not in Custody,FP-2026-2063,accused_2063.jpg,Accused in Missing Person at Uttara Kannada (Karwar) Cyber Crime PS
ACC02064,KSP/DIS018/2026/02064,Praveen Deshmukh,Male,55,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412064,accused.2064@email.com,Indian,Aadhaar-7064-4064,2026-01-21,Bail Rejected,Judicial Custody,FP-2026-2064,accused_2064.jpg,Accused in Theft at Belagavi Traffic PS
ACC02065,KSP/DIS019/2026/02065,Ganesh Joshi,Male,21,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412065,accused.2065@email.com,Indian,Aadhaar-7065-4065,2026-02-22,Under Judicial Review,Not in Custody,FP-2026-2065,accused_2065.jpg,Accused in Vehicle Theft at Dharwad Town PS
ACC02066,KSP/DIS020/2026/02066,Nitin Naik,Male,22,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412066,accused.2066@email.com,Indian,Aadhaar-7066-4066,2026-03-23,Bail Rejected,Judicial Custody,FP-2026-2066,accused_2066.jpg,Accused in Burglary at Hubballi City Central PS
ACC02067,KSP/DIS021/2026/02067,Niranjan Iyengar,Male,23,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412067,accused.2067@email.com,Indian,Aadhaar-7067-4067,2026-04-24,Under Judicial Review,Not in Custody,FP-2026-2067,accused_2067.jpg,Accused in Robbery at Gadag Cyber Crime PS
ACC02068,KSP/DIS022/2026/02068,Vikas Gowda,Male,24,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412068,accused.2068@email.com,Indian,Aadhaar-7068-4068,2026-05-25,Bail Rejected,Judicial Custody,FP-2026-2068,accused_2068.jpg,Accused in Chain Snatching at Haveri Traffic PS
ACC02069,KSP/DIS023/2026/02069,Rahul Patil,Male,25,Resident of Vijayapura Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412069,accused.2069@email.com,Indian,Aadhaar-7069-4069,2026-06-26,Under Judicial Review,Not in Custody,FP-2026-2069,accused_2069.jpg,Accused in Cyber Crime at Vijayapura Town PS
ACC02070,KSP/DIS024/2026/02070,Imran Kumar,Male,26,Resident of Bagalkote Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412070,accused.2070@email.com,Indian,Aadhaar-7070-4070,2026-07-27,Bail Rejected,Judicial Custody,FP-2026-2070,accused_2070.jpg,Accused in UPI Fraud at Bagalkote Central PS
ACC02071,KSP/DIS025/2026/02071,Ajay Rao,Male,27,Resident of Kalaburagi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412071,accused.2071@email.com,Indian,Aadhaar-7071-4071,2026-08-28,Under Judicial Review,Not in Custody,FP-2026-2071,accused_2071.jpg,Accused in Online Banking Fraud at Kalaburagi Cyber Crime PS
ACC02072,KSP/DIS026/2026/02072,Rohan Sharma,Male,28,Resident of Bidar Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412072,accused.2072@email.com,Indian,Aadhaar-7072-4072,2026-09-01,Bail Rejected,Judicial Custody,FP-2026-2072,accused_2072.jpg,Accused in Identity Theft at Bidar Traffic PS
ACC02073,KSP/DIS027/2026/02073,Deepak Nair,Male,29,Resident of Raichur Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412073,accused.2073@email.com,Indian,Aadhaar-7073-4073,2026-10-02,Under Judicial Review,Not in Custody,FP-2026-2073,accused_2073.jpg,Accused in ATM Fraud at Raichur Town PS
ACC02074,KSP/DIS028/2026/02074,Sanjay Verma,Male,30,Resident of Koppal Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412074,accused.2074@email.com,Indian,Aadhaar-7074-4074,2026-11-03,Bail Rejected,Judicial Custody,FP-2026-2074,accused_2074.jpg,Accused in Rape at Koppal Central PS
ACC02075,KSP/DIS029/2026/02075,Mahesh Reddy,Male,31,Resident of Yadgir Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412075,accused.2075@email.com,Indian,Aadhaar-7075-4075,2026-12-04,Under Judicial Review,Not in Custody,FP-2026-2075,accused_2075.jpg,Accused in Sexual Assault at Yadgir Cyber Crime PS
ACC02076,KSP/DIS030/2026/02076,Santosh Khan,Male,32,Resident of Ballari Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412076,accused.2076@email.com,Indian,Aadhaar-7076-4076,2026-01-05,Bail Rejected,Judicial Custody,FP-2026-2076,accused_2076.jpg,Accused in POCSO at Ballari Traffic PS
ACC02077,KSP/DIS031/2026/02077,Ramesh Mehta,Male,33,Resident of Vijayanagara (Hospete) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412077,accused.2077@email.com,Indian,Aadhaar-7077-4077,2026-02-06,Under Judicial Review,Not in Custody,FP-2026-2077,accused_2077.jpg,Accused in Domestic Violence at Vijayanagara (Hospete) Town PS
ACC02078,KSP/DIS001/2026/02078,Suresh Kulkarni,Male,34,Resident of Bengaluru Urban Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412078,accused.2078@email.com,Indian,Aadhaar-7078-4078,2026-03-07,Bail Rejected,Judicial Custody,FP-2026-2078,accused_2078.jpg,Accused in Illegal Weapons at Electronic City Police Station
ACC02079,KSP/DIS002/2026/02079,Vijay Hegde,Male,35,Resident of Bengaluru Rural Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412079,accused.2079@email.com,Indian,Aadhaar-7079-4079,2026-04-08,Under Judicial Review,Not in Custody,FP-2026-2079,accused_2079.jpg,Accused in Drug Trafficking at Bengaluru Rural Cyber Crime PS
ACC02080,KSP/DIS003/2026/02080,Manjunath Shetty,Male,36,Resident of Ramanagara Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412080,accused.2080@email.com,Indian,Aadhaar-7080-4080,2026-05-09,Bail Rejected,Judicial Custody,FP-2026-2080,accused_2080.jpg,Accused in Human Trafficking at Ramanagara Traffic PS
ACC02081,KSP/DIS004/2026/02081,Karthik Bhat,Male,37,Resident of Chikkaballapura Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412081,accused.2081@email.com,Indian,Aadhaar-7081-4081,2026-06-10,Under Judicial Review,Not in Custody,FP-2026-2081,accused_2081.jpg,Accused in Gambling at Chikkaballapura Town PS
ACC02082,KSP/DIS005/2026/02082,Anil Deshmukh,Male,38,Resident of Kolar Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412082,accused.2082@email.com,Indian,Aadhaar-7082-4082,2026-07-11,Bail Rejected,Judicial Custody,FP-2026-2082,accused_2082.jpg,Accused in Wildlife Crime at Kolar Central PS
ACC02083,KSP/DIS006/2026/02083,Sunil Joshi,Male,39,Resident of Tumakuru Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412083,accused.2083@email.com,Indian,Aadhaar-7083-4083,2026-08-12,Under Judicial Review,Not in Custody,FP-2026-2083,accused_2083.jpg,Accused in Forest Crime at Tumakuru Cyber Crime PS
ACC02084,KSP/DIS007/2026/02084,Praveen Naik,Male,40,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412084,accused.2084@email.com,Indian,Aadhaar-7084-4084,2026-09-13,Bail Rejected,Judicial Custody,FP-2026-2084,accused_2084.jpg,Accused in Terror Related Activity at Shivamogga Traffic PS
ACC02085,KSP/DIS008/2026/02085,Ganesh Iyengar,Male,41,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412085,accused.2085@email.com,Indian,Aadhaar-7085-4085,2026-10-14,Under Judicial Review,Not in Custody,FP-2026-2085,accused_2085.jpg,Accused in Corruption at Chitradurga Town PS
ACC02086,KSP/DIS009/2026/02086,Nitin Gowda,Male,42,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412086,accused.2086@email.com,Indian,Aadhaar-7086-4086,2026-11-15,Bail Rejected,Judicial Custody,FP-2026-2086,accused_2086.jpg,Accused in Economic Offence at Davanagere Central PS
ACC02087,KSP/DIS010/2026/02087,Niranjan Patil,Male,43,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412087,accused.2087@email.com,Indian,Aadhaar-7087-4087,2026-12-16,Under Judicial Review,Not in Custody,FP-2026-2087,accused_2087.jpg,Accused in White Collar Crime at Mysuru Cyber Crime PS
ACC02088,KSP/DIS011/2026/02088,Vikas Kumar,Male,44,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412088,accused.2088@email.com,Indian,Aadhaar-7088-4088,2026-01-17,Bail Rejected,Judicial Custody,FP-2026-2088,accused_2088.jpg,Accused in Smuggling at Mandya Traffic PS
ACC02089,KSP/DIS012/2026/02089,Rahul Rao,Male,45,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412089,accused.2089@email.com,Indian,Aadhaar-7089-4089,2026-02-18,Under Judicial Review,Not in Custody,FP-2026-2089,accused_2089.jpg,Accused in Extortion at Hassan Town PS
ACC02090,KSP/DIS013/2026/02090,Imran Sharma,Male,46,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412090,accused.2090@email.com,Indian,Aadhaar-7090-4090,2026-03-19,Bail Rejected,Judicial Custody,FP-2026-2090,accused_2090.jpg,Accused in Blackmail at Chamarajanagara Central PS
ACC02091,KSP/DIS014/2026/02091,Ajay Nair,Male,47,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412091,accused.2091@email.com,Indian,Aadhaar-7091-4091,2026-04-20,Under Judicial Review,Not in Custody,FP-2026-2091,accused_2091.jpg,Accused in Counterfeit Currency at Kodagu Cyber Crime PS
ACC02092,KSP/DIS015/2026/02092,Rohan Verma,Male,48,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412092,accused.2092@email.com,Indian,Aadhaar-7092-4092,2026-05-21,Bail Rejected,Judicial Custody,FP-2026-2092,accused_2092.jpg,Accused in Fake Documents at Dakshina Kannada (Mangaluru) Traffic PS
ACC02093,KSP/DIS016/2026/02093,Deepak Reddy,Male,49,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412093,accused.2093@email.com,Indian,Aadhaar-7093-4093,2026-06-22,Under Judicial Review,Not in Custody,FP-2026-2093,accused_2093.jpg,Accused in Hit and Run at Udupi Town PS
ACC02094,KSP/DIS017/2026/02094,Sanjay Khan,Male,50,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412094,accused.2094@email.com,Indian,Aadhaar-7094-4094,2026-07-23,Bail Rejected,Judicial Custody,FP-2026-2094,accused_2094.jpg,Accused in Road Accident at Uttara Kannada (Karwar) Central PS
ACC02095,KSP/DIS018/2026/02095,Mahesh Mehta,Male,51,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412095,accused.2095@email.com,Indian,Aadhaar-7095-4095,2026-08-24,Under Judicial Review,Not in Custody,FP-2026-2095,accused_2095.jpg,Accused in Fire Incident at Belagavi Cyber Crime PS
ACC02096,KSP/DIS019/2026/02096,Santosh Kulkarni,Male,52,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412096,accused.2096@email.com,Indian,Aadhaar-7096-4096,2026-09-25,Bail Rejected,Judicial Custody,FP-2026-2096,accused_2096.jpg,Accused in Unknown Dead Body at Dharwad Traffic PS
ACC02097,KSP/DIS020/2026/02097,Ramesh Hegde,Male,53,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412097,accused.2097@email.com,Indian,Aadhaar-7097-4097,2026-10-26,Under Judicial Review,Not in Custody,FP-2026-2097,accused_2097.jpg,Accused in Suicide Investigation at Hubballi City Town PS
ACC02098,KSP/DIS021/2026/02098,Suresh Shetty,Male,54,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412098,accused.2098@email.com,Indian,Aadhaar-7098-4098,2026-11-27,Bail Rejected,Judicial Custody,FP-2026-2098,accused_2098.jpg,Accused in Property Disputes at Gadag Central PS
ACC02099,KSP/DIS022/2026/02099,Vijay Bhat,Male,55,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412099,accused.2099@email.com,Indian,Aadhaar-7099-4099,2026-12-28,Under Judicial Review,Not in Custody,FP-2026-2099,accused_2099.jpg,Accused in Public Disturbance at Haveri Cyber Crime PS
ACC02100,KSP/DIS023/2026/02100,Manjunath Deshmukh,Male,21,Resident of Vijayapura Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412100,accused.2100@email.com,Indian,Aadhaar-7100-4100,2026-01-01,Bail Rejected,Judicial Custody,FP-2026-2100,accused_2100.jpg,Accused in Synthetic Drugs (MDMA) at Vijayapura Traffic PS
ACC02101,KSP/DIS024/2026/02101,Karthik Joshi,Male,22,Resident of Bagalkote Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412101,accused.2101@email.com,Indian,Aadhaar-7101-4101,2026-02-02,Under Judicial Review,Not in Custody,FP-2026-2101,accused_2101.jpg,Accused in Murder at Bagalkote Town PS
ACC02102,KSP/DIS025/2026/02102,Anil Naik,Male,23,Resident of Kalaburagi Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412102,accused.2102@email.com,Indian,Aadhaar-7102-4102,2026-03-03,Bail Rejected,Judicial Custody,FP-2026-2102,accused_2102.jpg,Accused in Attempt to Murder at Kalaburagi Central PS
ACC02103,KSP/DIS026/2026/02103,Sunil Iyengar,Male,24,Resident of Bidar Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412103,accused.2103@email.com,Indian,Aadhaar-7103-4103,2026-04-04,Under Judicial Review,Not in Custody,FP-2026-2103,accused_2103.jpg,Accused in Assault & Grievous Hurt at Bidar Cyber Crime PS
ACC02104,KSP/DIS027/2026/02104,Praveen Gowda,Male,25,Resident of Raichur Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412104,accused.2104@email.com,Indian,Aadhaar-7104-4104,2026-05-05,Bail Rejected,Judicial Custody,FP-2026-2104,accused_2104.jpg,Accused in Kidnapping at Raichur Traffic PS
ACC02105,KSP/DIS028/2026/02105,Ganesh Patil,Male,26,Resident of Koppal Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412105,accused.2105@email.com,Indian,Aadhaar-7105-4105,2026-06-06,Under Judicial Review,Not in Custody,FP-2026-2105,accused_2105.jpg,Accused in Missing Person at Koppal Town PS
ACC02106,KSP/DIS029/2026/02106,Nitin Kumar,Male,27,Resident of Yadgir Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412106,accused.2106@email.com,Indian,Aadhaar-7106-4106,2026-07-07,Bail Rejected,Judicial Custody,FP-2026-2106,accused_2106.jpg,Accused in Theft at Yadgir Central PS
ACC02107,KSP/DIS030/2026/02107,Niranjan Rao,Male,28,Resident of Ballari Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412107,accused.2107@email.com,Indian,Aadhaar-7107-4107,2026-08-08,Under Judicial Review,Not in Custody,FP-2026-2107,accused_2107.jpg,Accused in Vehicle Theft at Ballari Cyber Crime PS
ACC02108,KSP/DIS031/2026/02108,Vikas Sharma,Male,29,Resident of Vijayanagara (Hospete) Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412108,accused.2108@email.com,Indian,Aadhaar-7108-4108,2026-09-09,Bail Rejected,Judicial Custody,FP-2026-2108,accused_2108.jpg,Accused in Burglary at Vijayanagara (Hospete) Traffic PS
ACC02109,KSP/DIS001/2026/02109,Rahul Nair,Male,30,Resident of Bengaluru Urban Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412109,accused.2109@email.com,Indian,Aadhaar-7109-4109,2026-10-10,Under Judicial Review,Not in Custody,FP-2026-2109,accused_2109.jpg,Accused in Robbery at Bengaluru Urban Cyber Crime PS
ACC02110,KSP/DIS002/2026/02110,Imran Verma,Male,31,Resident of Bengaluru Rural Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412110,accused.2110@email.com,Indian,Aadhaar-7110-4110,2026-11-11,Bail Rejected,Judicial Custody,FP-2026-2110,accused_2110.jpg,Accused in Chain Snatching at Bengaluru Rural Central PS
ACC02111,KSP/DIS003/2026/02111,Ajay Reddy,Male,32,Resident of Ramanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412111,accused.2111@email.com,Indian,Aadhaar-7111-4111,2026-12-12,Under Judicial Review,Not in Custody,FP-2026-2111,accused_2111.jpg,Accused in Cyber Crime at Ramanagara Cyber Crime PS
ACC02112,KSP/DIS004/2026/02112,Rohan Khan,Male,33,Resident of Chikkaballapura Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412112,accused.2112@email.com,Indian,Aadhaar-7112-4112,2026-01-13,Bail Rejected,Judicial Custody,FP-2026-2112,accused_2112.jpg,Accused in UPI Fraud at Chikkaballapura Traffic PS
ACC02113,KSP/DIS005/2026/02113,Deepak Mehta,Male,34,Resident of Kolar Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412113,accused.2113@email.com,Indian,Aadhaar-7113-4113,2026-02-14,Under Judicial Review,Not in Custody,FP-2026-2113,accused_2113.jpg,Accused in Online Banking Fraud at Kolar Town PS
ACC02114,KSP/DIS006/2026/02114,Sanjay Kulkarni,Male,35,Resident of Tumakuru Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412114,accused.2114@email.com,Indian,Aadhaar-7114-4114,2026-03-15,Bail Rejected,Judicial Custody,FP-2026-2114,accused_2114.jpg,Accused in Identity Theft at Tumakuru Central PS
ACC02115,KSP/DIS007/2026/02115,Mahesh Hegde,Male,36,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412115,accused.2115@email.com,Indian,Aadhaar-7115-4115,2026-04-16,Under Judicial Review,Not in Custody,FP-2026-2115,accused_2115.jpg,Accused in ATM Fraud at Shivamogga Cyber Crime PS
ACC02116,KSP/DIS008/2026/02116,Santosh Shetty,Male,37,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412116,accused.2116@email.com,Indian,Aadhaar-7116-4116,2026-05-17,Bail Rejected,Judicial Custody,FP-2026-2116,accused_2116.jpg,Accused in Rape at Chitradurga Traffic PS
ACC02117,KSP/DIS009/2026/02117,Ramesh Bhat,Male,38,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412117,accused.2117@email.com,Indian,Aadhaar-7117-4117,2026-06-18,Under Judicial Review,Not in Custody,FP-2026-2117,accused_2117.jpg,Accused in Sexual Assault at Davanagere Town PS
ACC02118,KSP/DIS010/2026/02118,Suresh Deshmukh,Male,39,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412118,accused.2118@email.com,Indian,Aadhaar-7118-4118,2026-07-19,Bail Rejected,Judicial Custody,FP-2026-2118,accused_2118.jpg,Accused in POCSO at Mysuru Central PS
ACC02119,KSP/DIS011/2026/02119,Vijay Joshi,Male,40,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412119,accused.2119@email.com,Indian,Aadhaar-7119-4119,2026-08-20,Under Judicial Review,Not in Custody,FP-2026-2119,accused_2119.jpg,Accused in Domestic Violence at Mandya Cyber Crime PS
ACC02120,KSP/DIS012/2026/02120,Manjunath Naik,Male,41,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412120,accused.2120@email.com,Indian,Aadhaar-7120-4120,2026-09-21,Bail Rejected,Judicial Custody,FP-2026-2120,accused_2120.jpg,Accused in Illegal Weapons at Hassan Traffic PS
ACC02121,KSP/DIS013/2026/02121,Karthik Iyengar,Male,42,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412121,accused.2121@email.com,Indian,Aadhaar-7121-4121,2026-10-22,Under Judicial Review,Not in Custody,FP-2026-2121,accused_2121.jpg,Accused in Drug Trafficking at Chamarajanagara Town PS
ACC02122,KSP/DIS014/2026/02122,Anil Gowda,Male,43,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412122,accused.2122@email.com,Indian,Aadhaar-7122-4122,2026-11-23,Bail Rejected,Judicial Custody,FP-2026-2122,accused_2122.jpg,Accused in Human Trafficking at Kodagu Central PS
ACC02123,KSP/DIS015/2026/02123,Sunil Patil,Male,44,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412123,accused.2123@email.com,Indian,Aadhaar-7123-4123,2026-12-24,Under Judicial Review,Not in Custody,FP-2026-2123,accused_2123.jpg,Accused in Gambling at Dakshina Kannada (Mangaluru) Cyber Crime PS
ACC02124,KSP/DIS016/2026/02124,Praveen Kumar,Male,45,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412124,accused.2124@email.com,Indian,Aadhaar-7124-4124,2026-01-25,Bail Rejected,Judicial Custody,FP-2026-2124,accused_2124.jpg,Accused in Wildlife Crime at Udupi Traffic PS
ACC02125,KSP/DIS017/2026/02125,Ganesh Rao,Male,46,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412125,accused.2125@email.com,Indian,Aadhaar-7125-4125,2026-02-26,Under Judicial Review,Not in Custody,FP-2026-2125,accused_2125.jpg,Accused in Forest Crime at Uttara Kannada (Karwar) Town PS
ACC02126,KSP/DIS018/2026/02126,Nitin Sharma,Male,47,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412126,accused.2126@email.com,Indian,Aadhaar-7126-4126,2026-03-27,Bail Rejected,Judicial Custody,FP-2026-2126,accused_2126.jpg,Accused in Terror Related Activity at Belagavi Central PS
ACC02127,KSP/DIS019/2026/02127,Niranjan Nair,Male,48,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412127,accused.2127@email.com,Indian,Aadhaar-7127-4127,2026-04-28,Under Judicial Review,Not in Custody,FP-2026-2127,accused_2127.jpg,Accused in Corruption at Dharwad Cyber Crime PS
ACC02128,KSP/DIS020/2026/02128,Vikas Verma,Male,49,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412128,accused.2128@email.com,Indian,Aadhaar-7128-4128,2026-05-01,Bail Rejected,Judicial Custody,FP-2026-2128,accused_2128.jpg,Accused in Economic Offence at Hubballi City Traffic PS
ACC02129,KSP/DIS021/2026/02129,Rahul Reddy,Male,50,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412129,accused.2129@email.com,Indian,Aadhaar-7129-4129,2026-06-02,Under Judicial Review,Not in Custody,FP-2026-2129,accused_2129.jpg,Accused in White Collar Crime at Gadag Town PS
ACC02130,KSP/DIS022/2026/02130,Imran Khan,Male,51,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412130,accused.2130@email.com,Indian,Aadhaar-7130-4130,2026-07-03,Bail Rejected,Judicial Custody,FP-2026-2130,accused_2130.jpg,Accused in Smuggling at Haveri Central PS
ACC02131,KSP/DIS023/2026/02131,Ajay Mehta,Male,52,Resident of Vijayapura Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412131,accused.2131@email.com,Indian,Aadhaar-7131-4131,2026-08-04,Under Judicial Review,Not in Custody,FP-2026-2131,accused_2131.jpg,Accused in Extortion at Vijayapura Cyber Crime PS
